violation_id,caid,unit_id,issue_date,violation_category,cure_deadline,fine_amount,status,resolution_date
VL-8YC9UFJAG43E,CA-FL-00000253,U-R09NJIVZ2GVC,2024-02-05,NOISE,2024-03-06,129.39,CURED,2024-02-23
VL-G6ZTC3G43BUP,CA-FL-00000253,U-WWV596LQ7Y99,2024-07-08,ARCHITECTURAL,2024-08-07,74.03,CURED,2024-09-02
VL-USCRAYOOY4X1,CA-FL-00000253,U-QCSK96X7VQZY,2024-11-16,PARKING,2024-12-16,129.85,OPEN,
VL-V2LKDBYDJQDC,CA-FL-00000253,U-A7QMW0DL7VLE,2024-08-28,OTHER,2024-09-27,140.45,CURED,2024-09-12
VL-7JB8W8SCMG86,CA-FL-00000253,U-IRK4KP2C377L,2025-06-20,LANDSCAPING,2025-07-20,22.96,OPEN,
VL-TQG8S7MZSCH2,CA-FL-00000253,U-QIQOXIA6GXNH,2025-03-08,PARKING,2025-04-07,129.32,CURED,2025-03-28
VL-2ZE3WAA1FFYT,CA-FL-00000253,U-I1MZERYCKB3Z,2025-02-27,PET,2025-03-29,354.46,DISMISSED,2025-04-05
VL-3WRO7IR7M73Z,CA-FL-00000253,U-KJE15CAI839H,2024-04-19,LANDSCAPING,2024-05-19,225.33,DISMISSED,2024-05-03
VL-BY7L7P0PZYVR,CA-FL-00000253,U-WY27L6Q6AL1A,2024-06-23,PARKING,2024-07-23,80.57,CURED,2024-07-19
VL-S71UF5GQCI3C,CA-FL-00000253,U-ZH4OY32RYIN7,2024-10-02,NOISE,2024-11-01,62.54,ESCALATED,
VL-7CL6BCZQHJU5,CA-FL-00000253,U-UE06907FBCBZ,2024-01-02,ARCHITECTURAL,2024-02-01,69.79,ESCALATED,
VL-AU6H6ZC9BTMZ,CA-FL-00000253,U-UE06907FBCBZ,2024-11-28,ARCHITECTURAL,2024-12-28,42.4,DISMISSED,2024-12-29
VL-3F5I13XHETVC,CA-FL-00000253,U-RRYKQD06HCKF,2025-02-05,TRASH,2025-03-07,108.47,DISMISSED,2025-03-17
VL-NTYVXIZPY2BC,CA-FL-00000253,U-DHCW36W05GII,2025-01-06,PARKING,2025-02-05,236.12,DISMISSED,2025-02-06
VL-IGANQ5SFRIA4,CA-FL-00000253,U-B11LENF4EPMJ,2024-10-30,LANDSCAPING,2024-11-29,121.91,FINED,
VL-EJ107FABA6KT,CA-FL-00000253,U-QIQOXIA6GXNH,2025-01-23,PARKING,2025-02-22,262.81,DISMISSED,2025-03-19
VL-WMXYHJKMG320,CA-FL-00000253,U-B11LENF4EPMJ,2024-02-28,PARKING,2024-03-29,106.3,CURED,2024-04-28
VL-FCW8RC03QPHT,CA-FL-00000253,U-RYQ3PXC23ZFI,2024-11-14,NOISE,2024-12-14,97.96,CURED,2025-01-05
VL-X2K3C7FPITGI,CA-FL-00000253,U-GVMJFR49LYUK,2024-04-25,OTHER,2024-05-25,20.23,CURED,2024-06-17
VL-ORMNF2EMVBZX,CA-FL-00000253,U-W5GNKPMGZ3XM,2024-01-13,ARCHITECTURAL,2024-02-12,71.14,OPEN,
VL-XI7BUR06RGK3,CA-FL-00000253,U-FK87ZOP27EXG,2024-07-26,LANDSCAPING,2024-08-25,108.78,CURED,2024-09-15
VL-R5DIG7I6CKAU,CA-FL-00000253,U-PS1Z0JKTJSWM,2024-12-27,PET,2025-01-26,57.53,DISMISSED,2025-02-19
VL-WFG1BYWO9AH5,CA-FL-00000253,U-BRHPW8KIHP76,2024-12-06,OTHER,2025-01-05,30.59,CURED,2025-02-01
VL-EKZ6R1YLIJLL,CA-FL-00000253,U-NRK7QJ1XGUU1,2025-05-30,ARCHITECTURAL,2025-06-29,83.57,CURED,2025-06-21
VL-HN8KMYUYQC02,CA-FL-00000253,U-CJQA2KIXCWLJ,2024-01-17,OTHER,2024-02-16,38.36,DISMISSED,2024-02-05
VL-KNXU5QU3G4MO,CA-FL-00000253,U-9N03YWK9L0S3,2024-10-27,TRASH,2024-11-26,58.46,OPEN,
VL-IO3WDF3Q9IRK,CA-FL-00000253,U-WWV596LQ7Y99,2024-09-16,PARKING,2024-10-16,76.35,CURED,2024-11-11
VL-SWZQLMYLDTE2,CA-FL-00000253,U-WY27L6Q6AL1A,2024-11-28,ARCHITECTURAL,2024-12-28,158.63,CURED,2025-01-13
VL-16YTZG3EDVTJ,CA-AZ-00000254,U-IG0ZV1RBPKZD,2025-02-14,PARKING,2025-03-16,76.11,CURED,2025-04-03
VL-OY2J0TFMTFUN,CA-AZ-00000254,U-HB24DDR3BS62,2024-09-02,ARCHITECTURAL,2024-10-02,58.32,ESCALATED,
VL-EI1GCDNRAV0J,CA-AZ-00000254,U-HB24DDR3BS62,2025-05-23,ARCHITECTURAL,2025-06-22,90.27,CURED,2025-06-28
VL-HG5DIVI6H1UG,CA-AZ-00000254,U-G32F2AF1U4PN,2025-06-13,LANDSCAPING,2025-07-13,69.44,CURED,2025-07-05
VL-MWQTM9F289BP,CA-AZ-00000254,U-N88JJT4OS073,2025-06-09,TRASH,2025-07-09,64.33,CURED,2025-07-22
VL-Z3ZFYPMIP55S,CA-AZ-00000254,U-QXMTL0O6PZ6L,2025-04-06,TRASH,2025-05-06,67.67,CURED,2025-05-11
VL-2YBUD84BSO74,CA-AZ-00000254,U-TKCE5EO405AI,2024-03-18,ARCHITECTURAL,2024-04-17,67.1,CURED,2024-05-08
VL-HXAKU4Z60U46,CA-AZ-00000254,U-HOK2ZVOZEIHV,2024-05-15,ARCHITECTURAL,2024-06-14,160.14,CURED,2024-05-29
VL-FYWAY0MZMZQ0,CA-AZ-00000254,U-8H2Z77HTXNQH,2024-10-18,PARKING,2024-11-17,130.02,OPEN,
VL-OWQBXWURYSOJ,CA-CA-00000255,U-345AS5E1KKXV,2024-04-08,ARCHITECTURAL,2024-05-08,68.2,CURED,2024-05-18
VL-EZZK9YW07RCW,CA-CA-00000255,U-AHI0718QS8A3,2024-12-31,OTHER,2025-01-30,63.94,CURED,2025-02-08
VL-QTKH92GYZ73X,CA-CA-00000255,U-60U52W1V6RY6,2025-06-15,NOISE,2025-07-15,39.06,OPEN,
VL-RVXM3DXQBZ5K,CA-CA-00000255,U-Z98R6BQIMYB5,2024-02-07,ARCHITECTURAL,2024-03-08,145.44,DISMISSED,2024-03-08
VL-91ZHJ0LE18SJ,CA-FL-00000256,U-KHYE1L617Z2F,2024-04-22,PARKING,2024-05-22,55.52,CURED,2024-05-20
VL-40TQWKE0B3WR,CA-FL-00000256,U-H9NM1QHX2D5P,2024-12-30,NOISE,2025-01-29,86.76,DISMISSED,2025-02-18
VL-3DS58905I3EB,CA-FL-00000256,U-3NZT0BXG9ZRX,2024-07-30,NOISE,2024-08-29,173.34,DISMISSED,2024-09-18
VL-686UPLP18C41,CA-FL-00000256,U-H9NM1QHX2D5P,2025-04-15,LANDSCAPING,2025-05-15,190.92,ESCALATED,
VL-S611900R6QF9,CA-FL-00000256,U-3NZT0BXG9ZRX,2024-01-24,PARKING,2024-02-23,69.06,DISMISSED,2024-02-11
VL-AG9X69W7810O,CA-FL-00000256,U-MA51P4SCAO5L,2024-04-19,ARCHITECTURAL,2024-05-19,254.05,DISMISSED,2024-05-22
VL-RY4DQ0JCYPI7,CA-FL-00000256,U-6T1L9AY2D618,2024-01-11,LANDSCAPING,2024-02-10,217.39,CURED,2024-02-09
VL-QGNK3SKIMD3K,CA-FL-00000256,U-AAT0EJ8EHD29,2025-02-13,PARKING,2025-03-15,216.76,CURED,2025-04-13
VL-BEFRMUWVYHC6,CA-VA-00000257,U-H002YNGHZQZK,2024-02-27,NOISE,2024-03-28,123.15,DISMISSED,2024-04-02
VL-MO10Q6ZS82LK,CA-VA-00000257,U-GJHNW7M80XLH,2024-03-19,OTHER,2024-04-18,120.78,CURED,2024-04-17
VL-5K3CH04T5TA9,CA-VA-00000257,U-R16IPP592X57,2024-08-28,ARCHITECTURAL,2024-09-27,151.83,CURED,2024-09-19
VL-EPD1NSB2T40D,CA-VA-00000257,U-PYLUPQL3DH5D,2024-09-14,OTHER,2024-10-14,84.65,ESCALATED,
VL-OM0HX9264OA4,CA-VA-00000257,U-JX9YSRK4VWR7,2025-01-10,NOISE,2025-02-09,162.14,HEARING_SCHEDULED,
VL-7I6YQWB3UY8R,CA-VA-00000257,U-AI9B8M875EQO,2025-03-07,LANDSCAPING,2025-04-06,20.94,DISMISSED,2025-04-23
VL-HM8DQT5D7CVF,CA-VA-00000257,U-1HJ2AHT1A52C,2024-01-13,LANDSCAPING,2024-02-12,444.84,CURED,2024-03-11
VL-ED2MRLDTY23P,CA-VA-00000257,U-H002YNGHZQZK,2024-03-18,ARCHITECTURAL,2024-04-17,53.07,CURED,2024-04-19
VL-Q4WPZZF2O38K,CA-VA-00000257,U-TGONYDBDX6X0,2025-06-10,PARKING,2025-07-10,266.7,CURED,2025-07-12
VL-ZZR6ZHL45RL0,CA-NY-00000258,U-GAUST0GJK2XW,2025-05-15,PARKING,2025-06-14,94.48,DISMISSED,2025-07-12
VL-0CZ8M1SCD2OF,CA-NY-00000258,U-RKVDTIGFYJKB,2024-11-14,LANDSCAPING,2024-12-14,49.34,DISMISSED,2024-11-28
VL-7PR9QKQ3YLYX,CA-NY-00000258,U-9FMQ1R927KN2,2025-04-16,ARCHITECTURAL,2025-05-16,97.12,FINED,
VL-2ASAQROG1ION,CA-NY-00000258,U-6OCCH9KBG771,2024-03-07,LANDSCAPING,2024-04-06,84.79,ESCALATED,
VL-Z071L9Y8PKAX,CA-TX-00000259,U-1HPJR4IM3M2Z,2024-10-06,ARCHITECTURAL,2024-11-05,94.66,CURED,2024-10-28
VL-I5IRBFR7UJTN,CA-TX-00000259,U-T25K09NHNK4D,2024-01-10,OTHER,2024-02-09,73.4,CURED,2024-02-17
VL-2OT77CM7T1DV,CA-TX-00000259,U-E2235OHLCF8M,2024-02-08,LANDSCAPING,2024-03-09,186.36,DISMISSED,2024-03-01
VL-F703QVG4Z3I8,CA-TX-00000259,U-H65AZHI95RK3,2024-12-03,LANDSCAPING,2025-01-02,121.54,CURED,2025-01-22
VL-CRUYYVPM0V3V,CA-TX-00000259,U-JX7V9TVNE70T,2024-07-05,PARKING,2024-08-04,345.74,CURED,2024-07-21
VL-YFHHIJWBPPIJ,CA-TX-00000259,U-FCYJ8HQYVXOS,2024-04-30,PET,2024-05-30,65.91,CURED,2024-05-11
VL-5PCD6VBGMI1C,CA-TX-00000259,U-J1FJP8E3SW91,2025-06-05,ARCHITECTURAL,2025-07-05,62.02,CURED,2025-06-19
VL-9DR8GRKOJA9C,CA-TX-00000259,U-Q7IP3F84C2SL,2024-03-03,NOISE,2024-04-02,106.22,OPEN,
VL-I4DSNNY0Z5Z9,CA-TX-00000259,U-SQCKMO24EDM0,2024-08-22,PARKING,2024-09-21,130.57,OPEN,
VL-JGBK8FEXRPY8,CA-OH-00000260,U-HPGIE7WVCO8K,2024-12-26,ARCHITECTURAL,2025-01-25,60.04,DISMISSED,2025-01-18
VL-GKPB086AUB9F,CA-OH-00000260,U-T8NOMTTU2B1S,2024-01-12,LANDSCAPING,2024-02-11,47.08,DISMISSED,2024-02-11
VL-FLUEZDZH25Q4,CA-OH-00000260,U-0EQTTMJ2YPE2,2025-03-12,TRASH,2025-04-11,77.04,CURED,2025-03-22
VL-FS5G1VBNNQKJ,CA-OH-00000260,U-C96WW575BBF3,2024-12-06,TRASH,2025-01-05,122.65,CURED,2024-12-30
VL-ZIZCQJRP7XG5,CA-OH-00000260,U-O1XVTCM9J9ZT,2024-06-16,NOISE,2024-07-16,159.03,DISMISSED,2024-08-13
VL-XCJKWKPIAWNN,CA-OH-00000260,U-B9FHYNAK7LSN,2025-03-02,PARKING,2025-04-01,129.52,DISMISSED,2025-03-13
VL-0LWTLK824QLK,CA-OH-00000260,U-T8NOMTTU2B1S,2024-05-16,ARCHITECTURAL,2024-06-15,34.52,CURED,2024-06-20
VL-HTHVZTTVM0X1,CA-OH-00000260,U-TYGSV9SBBCCN,2024-12-08,ARCHITECTURAL,2025-01-07,172.42,CURED,2025-01-15
VL-B2RYSPI8EVKV,CA-OH-00000260,U-4OM26NJZIQT5,2024-02-18,ARCHITECTURAL,2024-03-19,126.93,DISMISSED,2024-04-15
VL-6RMDB384SYMY,CA-IL-00000261,U-HMFEBAJFTS2G,2024-12-30,PARKING,2025-01-29,40.12,HEARING_SCHEDULED,
VL-AP4EF11NXHFZ,CA-IL-00000261,U-E08T8W74TKR4,2024-09-07,PARKING,2024-10-07,38.58,FINED,
VL-9ULBDGKFHIBC,CA-IL-00000261,U-TT2PT7D9YD41,2024-07-11,NOISE,2024-08-10,48.48,DISMISSED,2024-08-15
VL-JFU38ECJLDM7,CA-IL-00000261,U-99AWBV0YIPYK,2024-07-13,NOISE,2024-08-12,126.59,DISMISSED,2024-08-28
VL-RGOM18OT8Y42,CA-IL-00000261,U-HBVOPT4CV0RY,2024-02-20,PARKING,2024-03-21,40.48,CURED,2024-03-06
VL-J0ZHF8YJA7AC,CA-IL-00000261,U-TT2PT7D9YD41,2024-07-17,PARKING,2024-08-16,98.69,HEARING_SCHEDULED,
VL-TNNG3QMBC46P,CA-VA-00000262,U-MQV7AI6UZ6BZ,2024-05-03,PARKING,2024-06-02,141.76,OPEN,
VL-Y5K3GWTKPUCA,CA-VA-00000262,U-7N8BFI7VUQ31,2024-02-20,ARCHITECTURAL,2024-03-21,92.67,CURED,2024-04-12
VL-LFAQ8ONYKVJ6,CA-VA-00000262,U-8SOZW5S2LOX6,2024-12-28,PARKING,2025-01-27,56.89,ESCALATED,
VL-R0BUQRN18TVB,CA-VA-00000262,U-VQR64NC5E9R9,2025-03-22,TRASH,2025-04-21,118.66,DISMISSED,2025-05-02
VL-YLOAL24CVBY6,CA-VA-00000262,U-0WY4G1S1RBZE,2025-03-02,LANDSCAPING,2025-04-01,157.83,CURED,2025-04-08
VL-GC5YSRG5AL7U,CA-VA-00000262,U-9HAKSY0PCXHO,2025-05-16,ARCHITECTURAL,2025-06-15,44.96,CURED,2025-06-27
VL-C7FMPO209786,CA-NC-00000263,U-DAZAQ6DNJARP,2024-12-23,NOISE,2025-01-22,59.3,CURED,2025-01-18
VL-B2OCHZZVEV9Z,CA-CA-00000264,U-OZPAI5FXQZ60,2024-06-01,ARCHITECTURAL,2024-07-01,64.04,CURED,2024-06-17
VL-80OPWFWJV5G4,CA-CA-00000264,U-FTVI6A8L8F97,2025-05-05,NOISE,2025-06-04,66.72,DISMISSED,2025-06-14
VL-11DNYIZHCM7L,CA-CA-00000264,U-IEDGGKRTLTNU,2025-03-12,ARCHITECTURAL,2025-04-11,148.35,DISMISSED,2025-03-25
VL-EI7S3ZBTB6G8,CA-CA-00000264,U-IX3U6F0SAC52,2024-12-16,TRASH,2025-01-15,48.48,FINED,
VL-EQDU45QXVXEE,CA-CA-00000264,U-88QIRPRQNH49,2024-03-29,LANDSCAPING,2024-04-28,34.74,DISMISSED,2024-05-08
VL-T9HWBAY6D15Y,CA-CA-00000264,U-4Y7Z0180UEW5,2025-01-21,OTHER,2025-02-20,94.15,HEARING_SCHEDULED,
VL-5JG06VXQFU1B,CA-CA-00000264,U-4R8VVNTYSZK6,2025-01-11,PET,2025-02-10,74.29,CURED,2025-02-25
VL-JZFX6LHYSN32,CA-CA-00000264,U-88QIRPRQNH49,2025-03-10,PARKING,2025-04-09,127.54,FINED,
VL-88ROPB91TBBL,CA-CA-00000264,U-5DCP8898WJJE,2024-04-10,ARCHITECTURAL,2024-05-10,261.24,CURED,2024-05-20
VL-YKKTXVF23GFI,CA-CA-00000264,U-5PXII0BQI56R,2024-10-31,LANDSCAPING,2024-11-30,156.54,CURED,2024-11-11
VL-GT0G2CU7TD9V,CA-FL-00000265,U-YJLQNVI1SFVM,2024-06-16,OTHER,2024-07-16,173.01,OPEN,
VL-A5IXIFWP3606,CA-FL-00000265,U-SC8OZVD4DQ08,2024-12-24,PARKING,2025-01-23,716.84,FINED,
VL-MJEM5C6YE6AJ,CA-FL-00000265,U-D3TQ4UKBMMB7,2024-05-10,PARKING,2024-06-09,165.08,CURED,2024-06-16
VL-24R4QWOHE9A1,CA-FL-00000265,U-CPGZV47KSQVQ,2024-08-26,PARKING,2024-09-25,323.39,DISMISSED,2024-10-21
VL-9RI00BIRFQ87,CA-FL-00000265,U-CPGZV47KSQVQ,2024-11-06,ARCHITECTURAL,2024-12-06,77.04,DISMISSED,2024-12-16
VL-03FLPS5LOJO3,CA-FL-00000265,U-0V00U29IU7W4,2024-08-17,ARCHITECTURAL,2024-09-16,113.3,CURED,2024-10-04
VL-QE6M6G96ASRV,CA-FL-00000265,U-R7H3NZGET3Z1,2024-06-24,LANDSCAPING,2024-07-24,80.88,CURED,2024-08-07
VL-4VPKIIHABMWC,CA-FL-00000265,U-EG9T3ZID55OT,2025-01-23,ARCHITECTURAL,2025-02-22,48.17,DISMISSED,2025-02-06
VL-S1SJ7C2GZTRY,CA-FL-00000265,U-XDF2ZN8R9UKN,2025-03-05,PET,2025-04-04,153.85,HEARING_SCHEDULED,
VL-1B2YLGVAKBH0,CA-FL-00000265,U-KAFZAJHHWEZD,2024-10-23,PET,2024-11-22,448.12,CURED,2024-12-05
VL-6D4L1O9STQEI,CA-FL-00000265,U-020FTQ3279NT,2024-09-24,ARCHITECTURAL,2024-10-24,73.07,DISMISSED,2024-10-17
VL-XRA1UH2NP0NW,CA-FL-00000265,U-0V00U29IU7W4,2024-02-17,NOISE,2024-03-18,23.78,CURED,2024-02-28
VL-F7YU6QKBJ9WY,CA-FL-00000265,U-PBISD6HNEDNX,2024-12-10,NOISE,2025-01-09,157.49,OPEN,
VL-THPF118MZTNV,CA-FL-00000265,U-DLRKTGU86DBC,2024-08-13,PARKING,2024-09-12,88.78,ESCALATED,
VL-L7BCKR457Y5Z,CA-FL-00000265,U-XDF2ZN8R9UKN,2024-09-19,LANDSCAPING,2024-10-19,116.24,DISMISSED,2024-10-31
VL-PP7721K2OJ2U,CA-FL-00000265,U-EG9T3ZID55OT,2024-03-26,ARCHITECTURAL,2024-04-25,117.66,CURED,2024-04-09
VL-VCVUC2B1ISD5,CA-FL-00000265,U-XDF2ZN8R9UKN,2024-09-14,LANDSCAPING,2024-10-14,139.04,CURED,2024-09-28
VL-9LK45MOX1RTO,CA-WA-00000266,U-85PEJUAE0KA3,2025-01-11,NOISE,2025-02-10,28.8,CURED,2025-02-12
VL-526C6Z7HC2GD,CA-WA-00000266,U-NQ1OXMH7LVQJ,2025-04-15,NOISE,2025-05-15,170.2,CURED,2025-05-29
VL-6VDXTPFH9NAV,CA-NV-00000267,U-723WPIR1CBDP,2024-03-20,PARKING,2024-04-19,132.6,CURED,2024-05-12
VL-UZU7QLV12N7J,CA-NV-00000267,U-OSSICD9Q7OZM,2025-01-12,ARCHITECTURAL,2025-02-11,73.9,CURED,2025-02-01
VL-ZJ4XXJLSSQV2,CA-NV-00000267,U-H0MB6MO4ME7E,2024-10-22,PARKING,2024-11-21,103.32,OPEN,
VL-H9A0MB1FR8G4,CA-NV-00000267,U-72133FOPNZWU,2024-12-13,LANDSCAPING,2025-01-12,107.39,FINED,
VL-KXJZ5XNU2DH6,CA-NV-00000267,U-E2SZK0IR68QX,2024-07-04,ARCHITECTURAL,2024-08-03,51.75,CURED,2024-08-05
VL-WJCAG28I79SM,CA-NV-00000267,U-9HFL1M2EYGJL,2024-01-08,ARCHITECTURAL,2024-02-07,216.16,CURED,2024-02-13
VL-S1KLU3SFXW14,CA-NV-00000267,U-W6IYNAVCLVSU,2024-01-09,LANDSCAPING,2024-02-08,400.9,DISMISSED,2024-01-22
VL-5OLMZRWYG25J,CA-NV-00000267,U-TSC6KSIGTJAC,2024-06-09,PARKING,2024-07-09,558.21,DISMISSED,2024-07-27
VL-3NCQK5OGX3Q3,CA-NV-00000267,U-RPXSRRXZXQLM,2025-06-02,NOISE,2025-07-02,119.63,ESCALATED,
VL-896J719HUY8E,CA-NV-00000267,U-XQ9QSE2QOD2A,2024-06-19,LANDSCAPING,2024-07-19,123.66,HEARING_SCHEDULED,
VL-TOD1UTK1KQH1,CA-NV-00000267,U-WL2READWB5P2,2024-03-24,OTHER,2024-04-23,127.76,CURED,2024-05-06
VL-1BLSLKSKXZMD,CA-NV-00000267,U-B79IJ52I9K47,2024-02-16,NOISE,2024-03-17,29.54,HEARING_SCHEDULED,
VL-BU1R47AU9UPY,CA-NV-00000267,U-QOV0A9O1H4LU,2024-01-04,PET,2024-02-03,79.91,CURED,2024-02-13
VL-ZIG5ZUC9QKK3,CA-NV-00000267,U-L22I2Z1X641R,2025-01-27,TRASH,2025-02-26,77.5,CURED,2025-03-13
VL-T5G3H8BUUZZ7,CA-NV-00000267,U-OSSICD9Q7OZM,2024-12-07,ARCHITECTURAL,2025-01-06,240.16,DISMISSED,2025-02-02
VL-BLQMKWB6G66F,CA-NV-00000267,U-ZGWXS0FJXADF,2024-04-13,ARCHITECTURAL,2024-05-13,47.88,CURED,2024-04-27
VL-V841ECI8V33X,CA-CA-00000268,U-4IB6CZ6GCZBU,2024-12-16,PET,2025-01-15,27.81,FINED,
VL-H4T7VTRSM1MZ,CA-CA-00000268,U-2IE2QNA2SMSY,2025-02-20,ARCHITECTURAL,2025-03-22,32.23,CURED,2025-04-07
VL-ZNSC6U6IWEFH,CA-CA-00000268,U-JEESXAXRNFPP,2024-10-16,TRASH,2024-11-15,151.68,FINED,
VL-SDGIQKRZFHWJ,CA-CA-00000268,U-6UIJ1NH7FF05,2024-08-03,NOISE,2024-09-02,255.09,FINED,
VL-KZ2WEMBLZRJD,CA-CA-00000268,U-VB38UJNOXX3B,2025-01-05,PARKING,2025-02-04,77.79,CURED,2025-01-26
VL-NTWPS34JN5N5,CA-CA-00000268,U-PY4N531G558K,2024-05-22,ARCHITECTURAL,2024-06-21,39.46,DISMISSED,2024-06-24
VL-MDZAVSCQRZEC,CA-CA-00000268,U-WD93F2YFVLMU,2024-05-30,NOISE,2024-06-29,208.51,CURED,2024-07-25
VL-7UESLZID0TKY,CA-TX-00000269,U-1B21ALXKAP4E,2024-05-27,OTHER,2024-06-26,121.05,CURED,2024-07-15
VL-57Z5N71YU4W6,CA-TX-00000269,U-G9Z2B8I06328,2024-11-07,OTHER,2024-12-07,133.47,CURED,2024-12-20
VL-3LFRLJUCL51P,CA-TX-00000269,U-8TCB5M2GX5NZ,2025-02-11,LANDSCAPING,2025-03-13,116.54,FINED,
VL-WGB69ZIT0H3S,CA-TX-00000269,U-8TCB5M2GX5NZ,2024-02-10,PARKING,2024-03-11,56.62,CURED,2024-03-03
VL-4QDIIZNBSJ8W,CA-TX-00000269,U-UB3EKY5TJSA1,2025-02-27,LANDSCAPING,2025-03-29,52.75,CURED,2025-04-12
VL-3YNGP6LQZXH7,CA-GA-00000270,U-VEJZRPIR8DO8,2024-05-16,TRASH,2024-06-15,119.01,DISMISSED,2024-06-23
VL-9XQ2202OHAPC,CA-GA-00000270,U-CA1A8E0BO7FV,2024-01-13,PARKING,2024-02-12,91.91,CURED,2024-02-04
VL-WJY2Z1QG85KL,CA-GA-00000270,U-LA67PC7U9K2E,2025-04-28,PARKING,2025-05-28,58.52,DISMISSED,2025-06-23
VL-XMYP51PJP9QA,CA-GA-00000270,U-MLLHRP8FYPEL,2025-04-05,NOISE,2025-05-05,62.28,CURED,2025-05-10
VL-0YMS05VF40S4,CA-GA-00000270,U-P7WFLLQ5VQ9G,2025-02-20,ARCHITECTURAL,2025-03-22,91.73,DISMISSED,2025-04-19
VL-16MT1TSU0J4W,CA-GA-00000270,U-KX1CXBXPAWQP,2025-01-20,TRASH,2025-02-19,80.89,CURED,2025-03-06
VL-KFUO6S34BXKC,CA-GA-00000270,U-MLLHRP8FYPEL,2024-12-02,LANDSCAPING,2025-01-01,166.48,CURED,2024-12-23
VL-EWE6LTMH7L1C,CA-GA-00000270,U-YK0T2XTW7XDV,2025-04-08,TRASH,2025-05-08,90.71,CURED,2025-05-09
VL-1LF1P0TCJG5F,CA-GA-00000270,U-88X1T0YI584O,2024-10-03,LANDSCAPING,2024-11-02,81.01,CURED,2024-11-23
VL-8MF9WM1D37FR,CA-GA-00000270,U-J2AHDHOD2H3G,2024-09-19,LANDSCAPING,2024-10-19,43.48,HEARING_SCHEDULED,
VL-91DXFQDXWL6F,CA-GA-00000270,U-R0B8M2IHC2KX,2024-07-28,PARKING,2024-08-27,97.6,DISMISSED,2024-09-11
VL-5XD4F9T9NQVP,CA-GA-00000270,U-E92S7LK5I4GB,2024-06-01,OTHER,2024-07-01,53.01,DISMISSED,2024-06-24
VL-V4F6Q438W8BP,CA-CO-00000271,U-BH7M4IUB9QWC,2024-03-30,ARCHITECTURAL,2024-04-29,130.49,OPEN,
VL-GCIYZIXU9J1R,CA-CO-00000271,U-DXM10YSNWYM5,2024-05-15,TRASH,2024-06-14,150.11,ESCALATED,
VL-Z9F36GOS3KE8,CA-CO-00000271,U-VZEYB6DGZBKN,2024-08-22,LANDSCAPING,2024-09-21,18.06,FINED,
VL-5C9A1Q09T21T,CA-CO-00000271,U-BQNTL0FW1F8K,2024-08-11,NOISE,2024-09-10,88.53,DISMISSED,2024-09-03
VL-6OKQWP9U2I23,CA-CO-00000271,U-OTPRM5Z8L4DG,2024-08-11,OTHER,2024-09-10,365.93,CURED,2024-10-07
VL-9K3IGBGBBFKY,CA-CO-00000271,U-ODOJKMWQIK3C,2025-03-21,TRASH,2025-04-20,231.03,CURED,2025-05-15
VL-IW6L5CJM8SPQ,CA-CO-00000271,U-WUAYIL7N4WPF,2024-12-12,PARKING,2025-01-11,175.51,FINED,
VL-7OPXOKMBU7CQ,CA-CO-00000271,U-OLE53XOAXEMB,2024-01-30,PET,2024-02-29,78.26,ESCALATED,
VL-CF134LL44PS1,CA-CO-00000271,U-78EMPFHK0VEP,2024-05-16,OTHER,2024-06-15,105.34,CURED,2024-06-18
VL-Q6682NQOHTRK,CA-FL-00000272,U-DS6ATWYRFGBA,2025-01-16,PARKING,2025-02-15,124.66,ESCALATED,
VL-ME8583FQ9R4Y,CA-FL-00000272,U-VJ2JZL4LE2U0,2024-08-06,PARKING,2024-09-05,36.39,DISMISSED,2024-09-30
VL-MPV45ILYJF36,CA-FL-00000272,U-0O2DH6JT38KE,2025-03-27,TRASH,2025-04-26,71.84,CURED,2025-05-16
VL-AHVIA3U68SUD,CA-FL-00000272,U-NJ7M42NX2YH3,2024-11-14,PARKING,2024-12-14,148.46,CURED,2024-12-24
VL-LHII1CMHSQ64,CA-FL-00000272,U-WDPWSEF6Y4N7,2024-09-27,PARKING,2024-10-27,46.71,CURED,2024-10-14
VL-N5DPDMFEBLIS,CA-FL-00000272,U-O54TI37X47YI,2024-07-19,TRASH,2024-08-18,302.74,CURED,2024-09-02
VL-JPWYJ2E4WEZK,CA-FL-00000272,U-CMPG3WMQ8B9U,2024-07-26,OTHER,2024-08-25,44.79,DISMISSED,2024-09-06
VL-VW32FET9OW30,CA-AZ-00000273,U-BSKKJ4L496F3,2024-12-08,PET,2025-01-07,197.13,CURED,2025-01-27
VL-TYKHZ91HCIMG,CA-AZ-00000273,U-D2A1TCSLCV4S,2025-02-20,PET,2025-03-22,45.05,HEARING_SCHEDULED,
VL-7ABOIRBAHICA,CA-AZ-00000273,U-A2QI54HTW9VB,2024-06-24,LANDSCAPING,2024-07-24,43.65,DISMISSED,2024-07-07
VL-RRB7SZ7WJ9DZ,CA-AZ-00000273,U-UJ46YJNG5E4L,2024-10-01,PARKING,2024-10-31,100.56,OPEN,
VL-7PR5R6O567MJ,CA-AZ-00000273,U-8FE3YD9Y274B,2024-12-06,TRASH,2025-01-05,79.65,CURED,2025-02-01
