work_order_id,caid,unit_id,created_date,category,priority,status,estimated_cost,actual_cost,completion_date,deferred_days
WO-96JJJR54BVQA,CA-CA-00000239,,2025-01-21,ELECTRICAL,LOW,OPEN,375.54,,,31
WO-VKOGWNIIZNDM,CA-CA-00000239,,2025-01-11,LANDSCAPING,MEDIUM,OPEN,12290.17,,,50
WO-2YEEGUAQT62O,CA-CA-00000239,,2025-02-03,LANDSCAPING,HIGH,COMPLETED,2997.85,5165.22,2025-02-21,18
WO-ELB0C2SPW299,CA-CA-00000239,,2025-02-25,PLUMBING,MEDIUM,OPEN,796.7,,,192
WO-MUM8BO32BM7R,CA-CA-00000239,,2025-02-22,PLUMBING,MEDIUM,COMPLETED,11332.8,9108.25,2025-03-07,13
WO-55SF7GOO1PN3,CA-CA-00000239,,2025-04-09,ROOFING,EMERGENCY,COMPLETED,2128.63,6687.88,2025-04-29,20
WO-8B0RC8JXN0L2,CA-CA-00000239,,2025-04-04,GENERAL,MEDIUM,COMPLETED,10561.87,10129.6,2025-04-22,18
WO-1BU8IXUNFW8V,CA-CA-00000239,,2025-06-15,ELEVATOR,LOW,COMPLETED,11529.77,3667.27,2025-06-25,10
WO-BHN5YY79VDUR,CA-CA-00000239,,2025-06-12,GENERAL,MEDIUM,COMPLETED,8771.97,7692.53,2025-06-14,2
WO-IR5326RFYVLH,CA-CA-00000240,,2024-01-02,ELECTRICAL,LOW,COMPLETED,2815.06,959.26,2024-01-19,17
WO-KTE3HX1LY5C0,CA-CA-00000240,,2024-02-19,GENERAL,HIGH,COMPLETED,9833.4,7458.07,2024-03-01,11
WO-6XV4KWYW8NKU,CA-CA-00000240,,2024-02-05,HVAC,MEDIUM,COMPLETED,1059.41,8917.42,2024-02-25,20
WO-4YH8CU23IPLY,CA-CA-00000240,,2024-03-19,HVAC,MEDIUM,OPEN,2992.12,,,125
WO-0L8FHIUI86PH,CA-CA-00000240,,2024-04-17,GENERAL,MEDIUM,COMPLETED,10031.74,8684.36,2024-05-05,18
WO-6HPW89M7TSH0,CA-CA-00000240,,2024-07-19,ROOFING,EMERGENCY,COMPLETED,9973.33,11671.28,2024-07-21,2
WO-TLT1967QOI9I,CA-CA-00000240,,2024-09-04,PLUMBING,LOW,COMPLETED,7564.13,9561.5,2024-09-05,1
WO-6B8CSK3EEVT7,CA-CA-00000240,,2024-09-12,GENERAL,MEDIUM,OPEN,6341.81,,,47
WO-WPBQ9OHGRABW,CA-CA-00000240,,2024-10-04,LANDSCAPING,LOW,COMPLETED,5364.6,8017.09,2024-10-11,7
WO-OAWBWLKYNNKE,CA-CA-00000240,,2024-10-01,ELECTRICAL,MEDIUM,COMPLETED,14442.65,5399.56,2024-10-04,3
WO-DJOWDV7TQH57,CA-CA-00000240,,2024-12-04,ROOFING,EMERGENCY,COMPLETED,5641.98,10600.22,2024-12-20,16
WO-5GD4436XYU2P,CA-CA-00000240,,2025-01-13,STRUCTURAL,LOW,COMPLETED,435.01,11448.54,2025-01-26,13
WO-M1D4DVR4EEI7,CA-CA-00000240,,2025-02-03,LANDSCAPING,MEDIUM,COMPLETED,13566.47,7890.04,2025-02-15,12
WO-052NXPTF79PW,CA-CA-00000240,,2025-04-07,LANDSCAPING,EMERGENCY,COMPLETED,8435.51,7652.49,2025-04-26,19
WO-6ENUEQOXIV5S,CA-CO-00000241,,2024-01-08,PLUMBING,LOW,DEFERRED,2027.47,,,97
WO-Z4FGYQV5QMD6,CA-CO-00000241,,2024-01-12,LANDSCAPING,LOW,COMPLETED,9268.97,736.64,2024-01-25,13
WO-E15123MOM7QH,CA-CO-00000241,,2024-02-16,ELECTRICAL,MEDIUM,COMPLETED,13957.1,2757.01,2024-03-05,18
WO-HB0G9UR0K1UP,CA-CO-00000241,,2024-03-24,PLUMBING,LOW,COMPLETED,9932.1,7763.27,2024-04-12,19
WO-MB9VHZ4QP8IQ,CA-CO-00000241,,2024-03-26,ELECTRICAL,MEDIUM,COMPLETED,13444.76,10357.01,2024-03-27,1
WO-DOKGGYEXD550,CA-CO-00000241,,2024-05-10,STRUCTURAL,MEDIUM,COMPLETED,7719.3,10671.43,2024-05-11,1
WO-HZRS1LTW88KG,CA-CO-00000241,,2024-05-17,ELECTRICAL,MEDIUM,COMPLETED,12446.93,1079.52,2024-05-26,9
WO-QBKH6066RQGX,CA-CO-00000241,,2024-06-14,LANDSCAPING,LOW,COMPLETED,8191.27,6408.4,2024-06-29,15
WO-H33FE80KHL5M,CA-CO-00000241,,2024-08-25,STRUCTURAL,MEDIUM,COMPLETED,5476.14,852.19,2024-09-08,14
WO-DTJWM1X486B8,CA-CO-00000241,,2024-08-22,HVAC,MEDIUM,COMPLETED,4313.07,5721.25,2024-08-30,8
WO-U07YIHORETZ3,CA-CO-00000241,,2024-09-17,ROOFING,LOW,COMPLETED,5681.35,8489.56,2024-09-22,5
WO-2UD6V63HWQLO,CA-CO-00000241,,2024-10-16,PLUMBING,EMERGENCY,COMPLETED,9026.26,2655.15,2024-10-21,5
WO-37CNVPSL2KUW,CA-CO-00000241,,2024-11-19,HVAC,LOW,COMPLETED,5519.7,8716.69,2024-12-10,21
WO-YEH1N2HIDCHS,CA-CO-00000241,,2025-01-12,HVAC,MEDIUM,COMPLETED,11225.39,3545.09,2025-01-31,19
WO-XN0FRJ1BYCHI,CA-CO-00000241,,2025-04-05,LANDSCAPING,LOW,COMPLETED,4189.0,3416.68,2025-04-16,11
WO-ZIWR8K2XQX4O,CA-CO-00000241,,2025-05-07,ELECTRICAL,MEDIUM,DEFERRED,332.54,,,64
WO-RZSTS2E0H48F,CA-IL-00000242,,2024-01-06,ELECTRICAL,EMERGENCY,OPEN,8481.35,,,141
WO-RAO2AXM52N86,CA-IL-00000242,,2024-01-03,LANDSCAPING,LOW,DEFERRED,11485.46,,,46
WO-Q2THZXVPZJKZ,CA-IL-00000242,,2024-01-21,PLUMBING,HIGH,COMPLETED,8454.8,506.22,2024-01-28,7
WO-MUK74P7BMIFO,CA-IL-00000242,,2024-01-28,STRUCTURAL,EMERGENCY,COMPLETED,10461.35,10027.85,2024-02-17,20
WO-UICDAH2ZR79C,CA-IL-00000242,,2024-01-26,LANDSCAPING,LOW,DEFERRED,6682.51,,,39
WO-3EAGJ03EL04O,CA-IL-00000242,,2024-01-03,STRUCTURAL,MEDIUM,DEFERRED,3508.72,,,124
WO-BD6Y8C7EVV8I,CA-IL-00000242,,2024-01-28,STRUCTURAL,MEDIUM,OPEN,14164.0,,,266
WO-EFFQWYFHRZZO,CA-IL-00000242,,2024-01-08,PLUMBING,LOW,DEFERRED,9707.01,,,117
WO-GWD4TWXCZ0QG,CA-IL-00000242,,2024-01-01,ROOFING,EMERGENCY,OPEN,5171.77,,,310
WO-8WNO7CGGMZRN,CA-IL-00000242,,2024-02-17,ELEVATOR,HIGH,DEFERRED,14540.75,,,28
WO-DNOQ4S3OGX4Y,CA-IL-00000242,,2024-02-22,HVAC,LOW,COMPLETED,12660.33,5978.58,2024-03-04,11
WO-WKXEDJIB3WMH,CA-IL-00000242,,2024-02-15,GENERAL,LOW,DEFERRED,11230.91,,,21
WO-Y7H9OXXE2ASS,CA-IL-00000242,,2024-03-10,ELECTRICAL,MEDIUM,OPEN,12171.9,,,62
WO-RDZCOQQUGXPO,CA-IL-00000242,,2024-03-19,GENERAL,LOW,DEFERRED,11478.5,,,48
WO-1AZ4Z35L8XFK,CA-IL-00000242,,2024-03-02,ELECTRICAL,HIGH,COMPLETED,4174.9,6827.61,2024-03-22,20
WO-TA5LO9GBCYUJ,CA-IL-00000242,,2024-03-17,GENERAL,LOW,DEFERRED,5057.63,,,104
WO-KPMNEHR7D6DC,CA-IL-00000242,,2024-03-03,GENERAL,MEDIUM,COMPLETED,6197.36,8483.07,2024-03-24,21
WO-D6ZRWOZQ2UFO,CA-IL-00000242,,2024-03-04,GENERAL,LOW,OPEN,5790.37,,,146
WO-DY1B3T6KUEUB,CA-IL-00000242,,2024-04-02,GENERAL,MEDIUM,COMPLETED,8070.27,3790.54,2024-04-20,18
WO-JGMBW2JHVXV3,CA-IL-00000242,,2024-04-16,PLUMBING,MEDIUM,COMPLETED,4819.14,8788.03,2024-04-18,2
WO-ZWVA65446WLK,CA-IL-00000242,,2024-05-28,HVAC,HIGH,OPEN,4673.27,,,105
WO-R29DTP7TZZGP,CA-IL-00000242,,2024-05-11,STRUCTURAL,LOW,COMPLETED,8886.94,448.87,2024-05-19,8
WO-E1E0WDQYGJTT,CA-IL-00000242,,2024-05-25,HVAC,MEDIUM,COMPLETED,8568.73,3751.04,2024-06-03,9
WO-A43F29D75V4I,CA-IL-00000242,,2024-05-28,PLUMBING,HIGH,COMPLETED,12883.69,5389.69,2024-06-08,11
WO-57KTZGVLQQAW,CA-IL-00000242,,2024-06-27,LANDSCAPING,HIGH,DEFERRED,619.34,,,28
WO-UHFUUPN7P0RL,CA-IL-00000242,,2024-06-01,PLUMBING,MEDIUM,DEFERRED,10345.4,,,123
WO-IFIWM9VVE2Y5,CA-IL-00000242,,2024-06-07,GENERAL,HIGH,OPEN,1870.04,,,19
WO-P28MW26UTNMD,CA-IL-00000242,,2024-06-16,LANDSCAPING,MEDIUM,COMPLETED,8994.16,8069.51,2024-07-01,15
WO-XQIRTL917GL8,CA-IL-00000242,,2024-07-03,HVAC,MEDIUM,COMPLETED,13646.22,3679.49,2024-07-09,6
WO-9FO58TMTRCEX,CA-IL-00000242,,2024-07-27,HVAC,MEDIUM,COMPLETED,12845.42,2179.95,2024-08-04,8
WO-GSKG9Z9VR15V,CA-IL-00000242,,2024-07-20,HVAC,LOW,OPEN,8964.56,,,71
WO-ASQ3V2AR8FZX,CA-IL-00000242,,2024-07-03,ELECTRICAL,HIGH,DEFERRED,4169.28,,,34
WO-ZCUB2OTKMP8P,CA-IL-00000242,,2024-08-18,ELEVATOR,MEDIUM,OPEN,9374.53,,,34
WO-0JAXAPDXTO74,CA-IL-00000242,,2024-08-19,ROOFING,LOW,DEFERRED,9126.59,,,168
WO-S7C0LUAMK47P,CA-IL-00000242,,2024-08-17,HVAC,MEDIUM,OPEN,8727.26,,,49
WO-451JF4SVZ2S9,CA-IL-00000242,,2024-08-05,LANDSCAPING,MEDIUM,DEFERRED,12553.41,,,93
WO-9BA2UV1SO6D5,CA-IL-00000242,,2024-08-12,STRUCTURAL,HIGH,COMPLETED,9061.47,8418.59,2024-08-19,7
WO-41N6GNS601XP,CA-IL-00000242,,2024-08-08,GENERAL,MEDIUM,OPEN,9982.36,,,99
WO-T1ITFL1T2H65,CA-IL-00000242,,2024-08-16,PLUMBING,LOW,OPEN,11522.76,,,33
WO-HTW6M1ZWHNU3,CA-IL-00000242,,2024-10-01,GENERAL,LOW,DEFERRED,11485.07,,,57
WO-3JB8U0QR5EFS,CA-IL-00000242,,2024-10-22,LANDSCAPING,LOW,COMPLETED,6879.99,6107.79,2024-10-23,1
WO-WPNSTBVBRP8Z,CA-IL-00000242,,2024-10-24,PLUMBING,LOW,COMPLETED,3449.15,9776.19,2024-10-27,3
WO-ZMZABEUFP2U3,CA-IL-00000242,,2024-10-18,PLUMBING,MEDIUM,COMPLETED,2983.81,2745.31,2024-11-05,18
WO-L7UFKWCAGQ2N,CA-IL-00000242,,2024-10-05,PLUMBING,MEDIUM,COMPLETED,9880.75,6514.24,2024-10-16,11
WO-V0DQFB62EKER,CA-IL-00000242,,2024-10-20,ELECTRICAL,MEDIUM,COMPLETED,7676.97,6460.06,2024-10-21,1
WO-AK0WCP4I5IKL,CA-IL-00000242,,2024-11-07,GENERAL,MEDIUM,COMPLETED,10591.73,4736.45,2024-11-17,10
WO-KIASPNJPOYAU,CA-IL-00000242,,2024-11-02,ELECTRICAL,HIGH,OPEN,5543.12,,,45
WO-O03B0W3I04C3,CA-IL-00000242,,2024-11-13,HVAC,LOW,COMPLETED,7826.5,6525.88,2024-11-28,15
WO-R8P1K918YLRS,CA-IL-00000242,,2024-11-09,ELEVATOR,MEDIUM,DEFERRED,7618.23,,,38
WO-ZOJBJR946A41,CA-IL-00000242,,2024-11-06,LANDSCAPING,LOW,COMPLETED,7529.76,7219.68,2024-11-21,15
WO-GNQV6O981609,CA-IL-00000242,,2024-11-05,STRUCTURAL,HIGH,COMPLETED,14151.72,9372.91,2024-11-10,5
WO-BNRHGOOW0AI7,CA-IL-00000242,,2024-12-24,HVAC,MEDIUM,OPEN,13769.69,,,16
WO-IEFIKH292JO3,CA-IL-00000242,,2024-12-07,STRUCTURAL,MEDIUM,DEFERRED,8811.63,,,98
WO-ZTPSFXOAVIS5,CA-IL-00000242,,2024-12-28,ELECTRICAL,MEDIUM,COMPLETED,763.36,3173.95,2025-01-07,10
WO-OEA70ZN64ZYZ,CA-IL-00000242,,2024-12-28,ROOFING,LOW,DEFERRED,1006.63,,,34
WO-3Q2ARR8660GG,CA-IL-00000242,,2024-12-14,ROOFING,EMERGENCY,OPEN,5939.93,,,41
WO-OAMATPD0M13H,CA-IL-00000242,,2024-12-04,ROOFING,LOW,DEFERRED,1827.84,,,42
WO-E8OHB1USRYIR,CA-IL-00000242,,2024-12-24,ELECTRICAL,MEDIUM,OPEN,13544.22,,,28
WO-553HI1S3N7S4,CA-IL-00000242,,2024-12-11,ELECTRICAL,HIGH,COMPLETED,6711.21,7118.07,2024-12-14,3
WO-4RJZKJ01SXFK,CA-IL-00000242,,2024-12-04,ELECTRICAL,MEDIUM,OPEN,4319.96,,,86
WO-2ZV130ELN2FM,CA-IL-00000242,,2025-01-19,GENERAL,MEDIUM,DEFERRED,10574.62,,,79
WO-TT2JXYD2EM9U,CA-IL-00000242,,2025-01-25,LANDSCAPING,MEDIUM,OPEN,9545.27,,,59
WO-UGJZB832LSBS,CA-IL-00000242,,2025-01-02,STRUCTURAL,MEDIUM,DEFERRED,12847.02,,,24
WO-Y29HP3TKCFCE,CA-IL-00000242,,2025-01-15,PLUMBING,MEDIUM,OPEN,13878.02,,,82
WO-EGKZSYDWIFWG,CA-IL-00000242,,2025-01-28,PLUMBING,MEDIUM,COMPLETED,4140.82,2353.03,2025-02-01,4
WO-V984EALDLJXD,CA-IL-00000242,,2025-01-03,ROOFING,LOW,DEFERRED,7572.74,,,306
WO-1V8VO91K4PXI,CA-IL-00000242,,2025-01-16,STRUCTURAL,MEDIUM,COMPLETED,12777.23,8585.12,2025-01-20,4
WO-SU9OI6V1HB0S,CA-IL-00000242,,2025-01-15,STRUCTURAL,HIGH,DEFERRED,12961.73,,,40
WO-L0Z7PG09KKAK,CA-IL-00000242,,2025-02-18,GENERAL,HIGH,COMPLETED,14714.64,9640.61,2025-02-20,2
WO-5WSMB1IDHRDI,CA-IL-00000242,,2025-02-05,PLUMBING,HIGH,COMPLETED,3747.89,8141.8,2025-02-24,19
WO-SO7LNTMPHW42,CA-IL-00000242,,2025-02-20,ELECTRICAL,LOW,COMPLETED,7008.65,6323.21,2025-03-06,14
WO-9TTUCJGV8861,CA-IL-00000242,,2025-02-25,ELEVATOR,LOW,DEFERRED,1806.42,,,34
WO-SX7OMC5NNT4P,CA-IL-00000242,,2025-03-04,LANDSCAPING,LOW,DEFERRED,9645.88,,,6
WO-TEXSPC6TTPG3,CA-IL-00000242,,2025-03-25,PLUMBING,HIGH,COMPLETED,7243.83,10680.64,2025-04-12,18
WO-3K1YBTYH9BR2,CA-IL-00000242,,2025-03-17,GENERAL,MEDIUM,COMPLETED,5255.22,5611.36,2025-03-20,3
WO-J4OELQLLGBNN,CA-IL-00000242,,2025-03-26,LANDSCAPING,LOW,OPEN,5708.93,,,75
WO-KDWMBU1U3LPX,CA-IL-00000242,,2025-04-23,LANDSCAPING,HIGH,OPEN,14865.43,,,15
WO-4ABI1ZE564KH,CA-IL-00000242,,2025-04-19,ELECTRICAL,LOW,DEFERRED,3556.56,,,99
WO-6RBN5F5JDVSP,CA-IL-00000242,,2025-04-22,HVAC,MEDIUM,COMPLETED,6311.01,3988.82,2025-05-12,20
WO-LQT2VKIIX6OG,CA-IL-00000242,,2025-05-18,GENERAL,MEDIUM,COMPLETED,4103.24,1562.4,2025-06-06,19
WO-YPX8BO0WFMFC,CA-IL-00000242,,2025-05-05,HVAC,MEDIUM,DEFERRED,1838.31,,,41
WO-GLEKBJNNVEKE,CA-IL-00000242,,2025-05-13,ELECTRICAL,MEDIUM,OPEN,4315.05,,,176
WO-QGOHF1K0VLR8,CA-IL-00000242,,2025-06-15,ELECTRICAL,HIGH,DEFERRED,4886.42,,,16
WO-0RY05NE2PAXQ,CA-IL-00000242,,2025-06-06,PLUMBING,LOW,COMPLETED,9167.97,10055.44,2025-06-19,13
WO-XIL5NU9CV23X,CA-FL-00000243,,2024-01-01,HVAC,MEDIUM,COMPLETED,14639.41,6506.04,2024-01-19,18
WO-DDJ259G4UEG7,CA-FL-00000243,,2024-01-07,LANDSCAPING,EMERGENCY,COMPLETED,3673.79,7926.32,2024-01-21,14
WO-RV6SQL5YPGTB,CA-FL-00000243,,2024-01-25,STRUCTURAL,MEDIUM,DEFERRED,11206.65,,,136
WO-KTX7J8SEMFXG,CA-FL-00000243,,2024-03-22,ELEVATOR,LOW,OPEN,13960.37,,,86
WO-MIEWX4WH96KT,CA-FL-00000243,,2024-03-13,ELEVATOR,MEDIUM,DEFERRED,13946.73,,,10
WO-KFO3BPDNQYYR,CA-FL-00000243,,2024-03-27,ROOFING,LOW,DEFERRED,7902.83,,,103
WO-3F08AVIJL6JJ,CA-FL-00000243,,2024-04-18,LANDSCAPING,LOW,COMPLETED,13968.93,11159.05,2024-04-24,6
WO-WCESQDA71745,CA-FL-00000243,,2024-04-27,HVAC,LOW,COMPLETED,11376.53,8282.19,2024-05-02,5
WO-02GXZFKV16XC,CA-FL-00000243,,2024-04-19,LANDSCAPING,HIGH,DEFERRED,14453.33,,,42
WO-QBO8MFFHP9J0,CA-FL-00000243,,2024-04-18,HVAC,LOW,COMPLETED,920.97,6271.08,2024-04-21,3
WO-84G5CU0LT420,CA-FL-00000243,,2024-05-02,STRUCTURAL,LOW,COMPLETED,5881.97,8408.79,2024-05-04,2
WO-4X9SXNJEDFS2,CA-FL-00000243,,2024-05-22,LANDSCAPING,EMERGENCY,COMPLETED,2769.05,9432.04,2024-06-02,11
WO-170VNO69HR1T,CA-FL-00000243,,2024-05-11,HVAC,MEDIUM,COMPLETED,4345.38,11811.75,2024-05-27,16
WO-T5TGHTXYO3KK,CA-FL-00000243,,2024-05-21,PLUMBING,MEDIUM,COMPLETED,9607.17,5530.94,2024-05-26,5
WO-BJKVAPJ7WDOX,CA-FL-00000243,,2024-06-13,LANDSCAPING,HIGH,COMPLETED,2075.25,2595.2,2024-06-19,6
WO-E58DWNJIWM1M,CA-FL-00000243,,2024-06-08,LANDSCAPING,LOW,OPEN,10012.68,,,59
WO-2YX44289WG5K,CA-FL-00000243,,2024-06-18,ROOFING,HIGH,COMPLETED,7747.31,1932.54,2024-06-22,4
WO-2PT1LUSUENJO,CA-FL-00000243,,2024-06-13,ELEVATOR,MEDIUM,COMPLETED,10407.96,1581.1,2024-06-28,15
WO-JESPLO9MUS3P,CA-FL-00000243,,2024-07-19,GENERAL,HIGH,COMPLETED,14518.39,11855.59,2024-08-01,13
WO-N6BI9DKJRP0Q,CA-FL-00000243,,2024-07-21,GENERAL,HIGH,COMPLETED,11704.74,8526.56,2024-08-05,15
WO-QI0P3US55EDV,CA-FL-00000243,,2024-08-12,GENERAL,MEDIUM,OPEN,14975.97,,,52
WO-W5M4Q8XFU24Y,CA-FL-00000243,,2024-09-16,HVAC,MEDIUM,COMPLETED,1584.0,3673.16,2024-09-28,12
WO-3FD36BMSNX0M,CA-FL-00000243,,2024-09-21,STRUCTURAL,LOW,COMPLETED,7561.95,8931.75,2024-10-08,17
WO-W3TEJSPPMEZY,CA-FL-00000243,,2024-09-19,ELECTRICAL,MEDIUM,COMPLETED,13512.36,9090.51,2024-10-07,18
WO-BXTWGLX75E1S,CA-FL-00000243,,2024-10-20,HVAC,HIGH,COMPLETED,11166.89,7715.04,2024-11-05,16
WO-412T6P92JU73,CA-FL-00000243,,2024-10-03,PLUMBING,HIGH,COMPLETED,1809.64,5469.89,2024-10-12,9
WO-SINGXIH96HWI,CA-FL-00000243,,2024-12-16,STRUCTURAL,HIGH,OPEN,2841.6,,,63
WO-B89EDXEWR8RT,CA-FL-00000243,,2024-12-02,HVAC,MEDIUM,OPEN,9379.84,,,40
WO-Z576RANF5WDU,CA-FL-00000243,,2024-12-04,ELECTRICAL,EMERGENCY,COMPLETED,2521.57,5707.51,2024-12-22,18
WO-CIT0167D5HMF,CA-FL-00000243,,2024-12-25,ELECTRICAL,MEDIUM,OPEN,13514.86,,,108
WO-N97GWO7S93MM,CA-FL-00000243,,2025-01-13,LANDSCAPING,LOW,COMPLETED,8086.28,3190.39,2025-01-17,4
WO-QX7R1R57IS81,CA-FL-00000243,,2025-01-02,ROOFING,EMERGENCY,COMPLETED,12086.24,5257.14,2025-01-08,6
WO-7Y4BI7OE0YO2,CA-FL-00000243,,2025-01-27,ELEVATOR,MEDIUM,DEFERRED,5605.21,,,5
WO-92XVKFTT5HFV,CA-FL-00000243,,2025-01-02,ROOFING,LOW,COMPLETED,14415.47,8628.73,2025-01-12,10
WO-FTBLF8TIGKOE,CA-FL-00000243,,2025-02-05,ROOFING,HIGH,COMPLETED,4741.9,3079.38,2025-02-19,14
WO-0T1GA3MS89ZY,CA-FL-00000243,,2025-02-21,STRUCTURAL,HIGH,COMPLETED,2772.67,6808.12,2025-03-13,20
WO-A85MLRA380NF,CA-FL-00000243,,2025-02-14,ELECTRICAL,LOW,COMPLETED,8989.54,6135.24,2025-02-15,1
WO-6I825GL9TYP8,CA-FL-00000243,,2025-04-23,LANDSCAPING,HIGH,DEFERRED,996.17,,,60
WO-BTCBGUGNLGR6,CA-FL-00000243,,2025-04-25,HVAC,MEDIUM,OPEN,7481.27,,,90
WO-GV7GO1SE0UZ4,CA-FL-00000243,,2025-04-17,PLUMBING,MEDIUM,COMPLETED,8779.86,5537.59,2025-04-24,7
WO-I2E4RQ33TT48,CA-FL-00000243,,2025-05-25,STRUCTURAL,HIGH,COMPLETED,3500.19,3145.07,2025-05-31,6
WO-HBZMU7EZVLLO,CA-FL-00000243,,2025-05-23,HVAC,LOW,DEFERRED,5524.51,,,12
WO-2PPGB47Y2HPM,CA-FL-00000243,,2025-06-03,ROOFING,MEDIUM,COMPLETED,8335.4,11288.45,2025-06-23,20
WO-2LBY1V0R9PIH,CA-FL-00000243,,2025-06-23,ELECTRICAL,HIGH,COMPLETED,1892.4,3662.37,2025-06-28,5
WO-LCLW7Y56N4AO,CA-IL-00000244,,2024-01-10,HVAC,HIGH,COMPLETED,14580.69,5337.63,2024-01-16,6
WO-LW77DG1SYVS8,CA-IL-00000244,,2024-02-05,ELECTRICAL,LOW,COMPLETED,14768.06,4424.72,2024-02-25,20
WO-Y3ZKD8N88OXI,CA-IL-00000244,,2024-02-01,GENERAL,MEDIUM,COMPLETED,9742.25,3752.27,2024-02-07,6
WO-GB0Y3ZFQCPEQ,CA-IL-00000244,,2024-04-10,STRUCTURAL,HIGH,COMPLETED,1318.78,9968.53,2024-05-01,21
WO-KE6OQHBU34VY,CA-IL-00000244,,2024-04-05,GENERAL,HIGH,COMPLETED,10575.86,7334.98,2024-04-06,1
WO-1IAUXL9BSG9K,CA-IL-00000244,,2024-06-08,LANDSCAPING,MEDIUM,COMPLETED,3977.64,582.12,2024-06-14,6
WO-DW059NYM7WJ7,CA-IL-00000244,,2024-08-23,GENERAL,MEDIUM,COMPLETED,1655.63,7640.13,2024-09-01,9
WO-0IRTPV0EHBV1,CA-IL-00000244,,2024-09-05,LANDSCAPING,MEDIUM,COMPLETED,12021.05,5957.14,2024-09-12,7
WO-CK23G2IFZDLE,CA-IL-00000244,,2024-12-26,HVAC,HIGH,OPEN,9209.74,,,372
WO-8HI9ISJEN9JS,CA-IL-00000244,,2025-02-06,PLUMBING,MEDIUM,COMPLETED,3106.71,10305.95,2025-02-19,13
WO-EN4AXO88KIOV,CA-IL-00000244,,2025-02-26,GENERAL,MEDIUM,COMPLETED,12133.9,886.33,2025-03-04,6
WO-FMSTKX1RUDGV,CA-IL-00000244,,2025-03-07,ROOFING,MEDIUM,COMPLETED,11777.63,7425.67,2025-03-11,4
WO-KDPX0D4NXQ09,CA-IL-00000244,,2025-03-05,GENERAL,LOW,COMPLETED,12822.44,2932.97,2025-03-18,13
WO-X010QO9TNI52,CA-IL-00000244,,2025-04-01,STRUCTURAL,LOW,COMPLETED,4382.33,1819.77,2025-04-22,21
WO-JH68HOMYA55I,CA-CA-00000245,,2024-01-10,LANDSCAPING,HIGH,COMPLETED,1861.63,8636.83,2024-01-21,11
WO-B0CRTR7XDYY2,CA-CA-00000245,,2024-03-09,GENERAL,MEDIUM,COMPLETED,4978.05,4096.53,2024-03-15,6
WO-RW2IP0F44D9I,CA-CA-00000245,,2024-04-19,ELECTRICAL,HIGH,COMPLETED,615.15,6951.64,2024-04-30,11
WO-HD4VPT0HBU4J,CA-CA-00000245,,2024-04-09,ELEVATOR,LOW,COMPLETED,2638.18,5338.12,2024-04-12,3
WO-M0JFLL9VMUKW,CA-CA-00000245,,2024-06-12,ELECTRICAL,LOW,COMPLETED,8777.8,4817.62,2024-06-18,6
WO-VKB5JQDVMBF3,CA-CA-00000245,,2024-08-18,PLUMBING,MEDIUM,COMPLETED,9986.24,5098.52,2024-09-02,15
WO-F4N15UN0ECA6,CA-CA-00000245,,2024-09-25,PLUMBING,LOW,COMPLETED,3787.13,10759.01,2024-09-29,4
WO-17TAHLODR0D6,CA-CA-00000245,,2024-10-02,LANDSCAPING,HIGH,COMPLETED,10381.33,8372.25,2024-10-10,8
WO-52YSLFXBVKCF,CA-CA-00000245,,2024-11-23,ROOFING,MEDIUM,COMPLETED,9213.48,9186.79,2024-12-01,8
WO-ND6HOSFCU8DN,CA-CA-00000245,,2025-01-21,HVAC,LOW,COMPLETED,14787.5,2583.25,2025-02-11,21
WO-XBT8NN9SGYD4,CA-CA-00000245,,2025-02-16,ELECTRICAL,LOW,COMPLETED,5871.13,7332.9,2025-02-23,7
WO-LS0ZYBOJS1QZ,CA-CA-00000245,,2025-03-19,LANDSCAPING,MEDIUM,COMPLETED,8998.48,3530.3,2025-03-21,2
WO-H43BXSI2STAN,CA-CA-00000245,,2025-04-28,GENERAL,EMERGENCY,COMPLETED,2191.12,10087.68,2025-05-16,18
WO-D8HDM0A4L9JL,CA-CA-00000245,,2025-05-28,ELEVATOR,MEDIUM,COMPLETED,7156.42,2905.64,2025-06-03,6
WO-3UGVRZ1VHSZ7,CA-CA-00000245,,2025-05-07,ROOFING,MEDIUM,COMPLETED,3577.8,4147.37,2025-05-12,5
WO-Y1ZWFZFHE2JN,CA-CA-00000245,,2025-06-26,PLUMBING,MEDIUM,COMPLETED,7386.63,3070.91,2025-06-27,1
WO-D789MS4YIV80,CA-CA-00000246,,2024-01-25,GENERAL,HIGH,COMPLETED,13038.57,3097.05,2024-02-02,8
WO-2S709TWID1LB,CA-CA-00000246,,2024-01-14,HVAC,HIGH,COMPLETED,9372.77,2604.15,2024-01-22,8
WO-P92SIKD4Z7PA,CA-CA-00000246,,2024-01-04,LANDSCAPING,MEDIUM,OPEN,7949.86,,,183
WO-V2ZBQO5G4QEI,CA-CA-00000246,,2024-02-08,PLUMBING,LOW,COMPLETED,13953.06,2928.93,2024-02-26,18
WO-5X7NFPH5Y0Y3,CA-CA-00000246,,2024-02-01,ELECTRICAL,MEDIUM,OPEN,12431.97,,,155
WO-18HC3OBEDTLK,CA-CA-00000246,,2024-02-26,HVAC,MEDIUM,COMPLETED,7948.99,6224.96,2024-03-10,13
