reserve_id,caid,snapshot_date,current_balance,fully_funded_target,percent_funded,annual_contribution,last_study_date,study_type
RF-9D7LO21YE4IO,CA-WA-00000248,2024-01-01,698832.95,876298.52,79.75,52407.68,,STANDARD
RF-V7ZVRRSZCEVX,CA-WA-00000248,2024-04-01,705261.05,876298.52,80.48,53536.0,2023-02-28,STANDARD
RF-W2B3EJJNNA0X,CA-WA-00000248,2024-07-01,689755.73,876298.52,78.71,41306.68,2023-06-19,INFORMAL
RF-MYD877RX0BXT,CA-WA-00000248,2024-10-01,708519.61,876298.52,80.85,55695.95,2023-04-12,STANDARD
RF-VQBRU73NU3L7,CA-WA-00000248,2025-01-01,728421.39,876298.52,83.12,30890.69,2022-09-16,STANDARD
RF-41ZUWV08NR4J,CA-WA-00000248,2025-04-01,727783.73,876298.52,83.05,42842.23,2024-07-08,INFORMAL
RF-6NIKVQCB15RA,CA-FL-00000249,2024-01-01,360728.69,474127.41,76.08,14289.01,2021-06-26,STANDARD
RF-UFOIH4POAVKG,CA-FL-00000249,2024-04-01,362321.45,474127.41,76.42,30506.67,2022-12-05,INFORMAL
RF-W097ZIGF5XR2,CA-FL-00000249,2024-07-01,359471.58,474127.41,75.82,29812.73,2023-10-31,INFORMAL
RF-Z4KQLC0YWLHJ,CA-FL-00000249,2024-10-01,371034.24,474127.41,78.26,37055.62,2023-12-04,STANDARD
RF-CV0DOOKA3D88,CA-FL-00000249,2025-01-01,370954.67,474127.41,78.24,37337.92,2023-02-26,INFORMAL
RF-CNRJV7JQPGV6,CA-FL-00000249,2025-04-01,373356.45,474127.41,78.75,28882.06,2022-02-19,INFORMAL
RF-3GDYJR497SA5,CA-TX-00000250,2024-01-01,444931.71,1485206.4,29.96,115136.51,,STANDARD
RF-9EDK3HXQR8SN,CA-TX-00000250,2024-04-01,512890.94,1485206.4,34.53,102812.17,2022-12-06,STANDARD
RF-SBYD64S9FAVQ,CA-TX-00000250,2024-07-01,473325.26,1485206.4,31.87,101002.15,2021-11-29,STANDARD
RF-J9MIOGN4G0HL,CA-TX-00000250,2024-10-01,460316.23,1485206.4,30.99,62137.94,2021-10-01,STANDARD
RF-P9H0C23LKBLD,CA-TX-00000250,2025-01-01,490531.0,1485206.4,33.03,52901.08,2021-07-31,INFORMAL
RF-59UK7SZJYGYA,CA-TX-00000250,2025-04-01,461892.7,1485206.4,31.1,78684.39,2021-10-09,INFORMAL
RF-MHGLNYD3H14R,CA-FL-00000251,2024-01-01,2393541.79,2861556.66,83.64,116420.4,2022-06-24,STANDARD
RF-1JH2GFCZFA83,CA-FL-00000251,2024-04-01,2407845.14,2861556.66,84.14,169730.14,2021-08-14,STANDARD
RF-HFFNEBDMAM05,CA-FL-00000251,2024-07-01,2331318.88,2861556.66,81.47,147850.54,2023-09-09,INFORMAL
RF-V3HO2CC963A6,CA-FL-00000251,2024-10-01,2453417.2,2861556.66,85.74,94940.58,2021-12-30,INFORMAL
RF-8LSBPM3A8RAK,CA-FL-00000251,2025-01-01,2424056.48,2861556.66,84.71,132867.12,2023-08-12,INFORMAL
RF-LEQ5O0BQONNZ,CA-FL-00000251,2025-04-01,2408438.35,2861556.66,84.17,109623.31,2023-04-08,INFORMAL
RF-RKYWBV7R2X8I,CA-TX-00000252,2024-01-01,241133.34,1557431.77,15.48,55124.55,2023-05-12,STANDARD
RF-7X6VB16R4E90,CA-TX-00000252,2024-04-01,275043.8,1557431.77,17.66,79465.34,2021-12-02,INFORMAL
RF-UN2UIX1C07E2,CA-TX-00000252,2024-07-01,224317.68,1557431.77,14.4,61878.56,2022-05-28,INFORMAL
RF-5X32QJZXZ9Q0,CA-TX-00000252,2024-10-01,199633.2,1557431.77,12.82,95856.42,2023-12-17,STANDARD
RF-IIR45J0ZGW6Y,CA-TX-00000252,2025-01-01,178537.26,1557431.77,11.46,52383.74,2021-03-30,STANDARD
RF-4D0CVOQ2BVNV,CA-TX-00000252,2025-04-01,222964.12,1557431.77,14.32,109639.44,2021-10-29,STANDARD
RF-NWSRF68VDV3R,CA-FL-00000253,2024-01-01,485677.41,3404324.37,14.27,174786.65,2021-01-30,STANDARD
RF-9KV1078ZRIK2,CA-FL-00000253,2024-04-01,342549.61,3404324.37,10.06,252739.76,2020-12-21,INFORMAL
RF-G6DU8S9E8MJP,CA-FL-00000253,2024-07-01,245276.67,3404324.37,7.2,240949.17,2020-09-19,STANDARD
RF-NKKBZTZ20IOV,CA-FL-00000253,2024-10-01,237999.93,3404324.37,6.99,124932.7,,INFORMAL
RF-8G8D9RQGWG97,CA-FL-00000253,2025-01-01,320674.09,3404324.37,9.42,140471.21,2022-04-08,INFORMAL
RF-9WZ48K5SWVOJ,CA-FL-00000253,2025-04-01,212159.05,3404324.37,6.23,173969.69,,INFORMAL
RF-I7EZLCOORGP4,CA-AZ-00000254,2024-01-01,1118593.7,1757121.45,63.66,137388.58,2021-09-06,INFORMAL
RF-K2PZT17UPRXE,CA-AZ-00000254,2024-04-01,1134630.01,1757121.45,64.57,98167.84,2020-05-23,INFORMAL
RF-NWKJN49WIWGE,CA-AZ-00000254,2024-07-01,1157884.18,1757121.45,65.9,127067.1,2023-07-26,STANDARD
RF-8JIV31APNG5T,CA-AZ-00000254,2024-10-01,1173639.42,1757121.45,66.79,104526.65,2023-05-31,STANDARD
RF-WD9FXM8MMMDX,CA-AZ-00000254,2025-01-01,1133007.72,1757121.45,64.48,59047.72,,INFORMAL
RF-RGV7NJ36KIDI,CA-AZ-00000254,2025-04-01,1114568.16,1757121.45,63.43,124620.02,,INFORMAL
RF-O2JFQ0R3WJN7,CA-CA-00000255,2024-01-01,117391.1,336086.46,34.93,11253.45,2021-08-03,STANDARD
RF-6PQ6TPZJJ6GO,CA-CA-00000255,2024-04-01,110212.09,336086.46,32.79,18492.25,2021-01-08,STANDARD
RF-9B4MUF4B3TWD,CA-CA-00000255,2024-07-01,109237.15,336086.46,32.5,22347.04,2022-11-03,INFORMAL
RF-Y86T8Z5ODIGH,CA-CA-00000255,2024-10-01,114787.31,336086.46,34.15,26819.86,2024-03-25,INFORMAL
RF-9BKS36XV5MJM,CA-CA-00000255,2025-01-01,111800.64,336086.46,33.27,11039.13,2022-01-22,INFORMAL
RF-S7BDKZJVP1P0,CA-CA-00000255,2025-04-01,111202.99,336086.46,33.09,20450.29,,INFORMAL
RF-125EKHE29Z99,CA-FL-00000256,2024-01-01,641543.72,2134746.47,30.05,103810.94,2020-02-09,SIRS
RF-S5HQLOAX4CRF,CA-FL-00000256,2024-04-01,612922.14,2134746.47,28.71,65958.69,2022-06-10,SIRS
RF-BSMLOHZV9DI2,CA-FL-00000256,2024-07-01,664618.17,2134746.47,31.13,70650.5,2021-07-23,SIRS
RF-2OHEW0PRRQ2N,CA-FL-00000256,2024-10-01,662858.63,2134746.47,31.05,70399.87,2023-11-04,SIRS
RF-7UFW9Z972ZDK,CA-FL-00000256,2025-01-01,564187.32,2134746.47,26.43,106777.39,2022-06-02,SIRS
RF-84U9S1F7PK4R,CA-FL-00000256,2025-04-01,587136.18,2134746.47,27.5,91245.79,2024-04-06,SIRS
RF-82DP74RPOLBD,CA-VA-00000257,2024-01-01,926932.42,1815143.73,51.07,80343.78,2021-01-11,INFORMAL
RF-VC6HJXD8ZMCE,CA-VA-00000257,2024-04-01,949619.52,1815143.73,52.32,122976.89,2021-03-21,STANDARD
RF-ZW8TJLX1Y1NK,CA-VA-00000257,2024-07-01,919682.16,1815143.73,50.67,88108.74,2020-07-23,STANDARD
RF-TL2KGTYKEJAB,CA-VA-00000257,2024-10-01,941312.83,1815143.73,51.86,99287.24,2022-12-21,STANDARD
RF-BG1SUZ4MWYUE,CA-VA-00000257,2025-01-01,946338.12,1815143.73,52.14,117696.03,2024-05-22,STANDARD
RF-17HWP5RLDMLX,CA-VA-00000257,2025-04-01,986576.9,1815143.73,54.35,99724.88,,STANDARD
RF-E2DZP31GQDRG,CA-NY-00000258,2024-01-01,2573179.8,3689171.75,69.75,202101.31,2022-09-25,STANDARD
RF-QKV86QFH9LOC,CA-NY-00000258,2024-04-01,2637660.53,3689171.75,71.5,196332.96,2023-02-28,STANDARD
RF-EV2SU8WOFYKJ,CA-NY-00000258,2024-07-01,2612380.43,3689171.75,70.81,158106.59,2021-11-22,STANDARD
RF-MJOG0F7AN6RT,CA-NY-00000258,2024-10-01,2642356.33,3689171.75,71.62,271347.49,,INFORMAL
RF-MOLIKSSAA0V6,CA-NY-00000258,2025-01-01,2764750.54,3689171.75,74.94,116120.34,2022-01-17,STANDARD
RF-K3P41FNM1PS5,CA-NY-00000258,2025-04-01,2761080.31,3689171.75,74.84,170873.92,2021-06-30,STANDARD
RF-VXBC7BIO12U4,CA-TX-00000259,2024-01-01,914018.3,1642451.89,55.65,90294.6,2020-12-20,STANDARD
RF-JG5NFF9D1KXV,CA-TX-00000259,2024-04-01,920136.37,1642451.89,56.02,122305.52,2022-11-03,INFORMAL
RF-WYT4Y74QA5JE,CA-TX-00000259,2024-07-01,878426.47,1642451.89,53.48,83383.56,2021-04-21,INFORMAL
RF-FT72OWWT0YOL,CA-TX-00000259,2024-10-01,933457.83,1642451.89,56.83,125096.87,2022-09-12,STANDARD
RF-XSDMFI9K3OYS,CA-TX-00000259,2025-01-01,957745.28,1642451.89,58.31,100754.02,2022-02-28,INFORMAL
RF-0L030SS0VCHE,CA-TX-00000259,2025-04-01,898769.51,1642451.89,54.72,76326.28,2024-06-19,STANDARD
RF-9LQKAP021G6O,CA-OH-00000260,2024-01-01,835436.42,1380511.1,60.52,53128.47,,INFORMAL
RF-JT9F98U1WVKO,CA-OH-00000260,2024-04-01,825507.11,1380511.1,59.8,65726.88,2020-07-10,STANDARD
RF-M0T8W5QYTP0C,CA-OH-00000260,2024-07-01,836826.91,1380511.1,60.62,105759.67,2020-08-06,INFORMAL
RF-ZX2LWICLJ31H,CA-OH-00000260,2024-10-01,837981.97,1380511.1,60.7,46190.21,2020-11-28,STANDARD
RF-5ICSPRIB02I9,CA-OH-00000260,2025-01-01,844541.61,1380511.1,61.18,51358.67,2023-01-13,INFORMAL
RF-8GJTUE3FPYSL,CA-OH-00000260,2025-04-01,814505.11,1380511.1,59.0,43774.56,,INFORMAL
RF-PL04D8RWBHFX,CA-IL-00000261,2024-01-01,1176550.68,2185995.25,53.82,100106.43,2020-01-22,INFORMAL
RF-FRK0MCV3TNHX,CA-IL-00000261,2024-04-01,1124120.22,2185995.25,51.42,156191.08,,INFORMAL
RF-2JTD3U5M9F3X,CA-IL-00000261,2024-07-01,1123658.33,2185995.25,51.4,133091.2,2020-09-17,STANDARD
RF-OM7BKC1ZXEVB,CA-IL-00000261,2024-10-01,1068321.04,2185995.25,48.87,154346.5,2023-01-30,STANDARD
RF-CX9AGV053UTO,CA-IL-00000261,2025-01-01,1128830.34,2185995.25,51.64,144168.16,2022-05-20,INFORMAL
RF-274E30CIA3U5,CA-IL-00000261,2025-04-01,1124167.7,2185995.25,51.43,71501.38,2023-01-28,INFORMAL
RF-1YMF4YPKHO63,CA-VA-00000262,2024-01-01,1885240.71,2657505.48,70.94,189825.76,2020-07-23,INFORMAL
RF-21MRE2DIPSHE,CA-VA-00000262,2024-04-01,1837733.92,2657505.48,69.15,157864.25,2022-11-16,STANDARD
RF-6KSJ6MUQHN9W,CA-VA-00000262,2024-07-01,1884187.77,2657505.48,70.9,92754.45,2022-05-18,INFORMAL
RF-RWD5FCJ69M63,CA-VA-00000262,2024-10-01,1831664.69,2657505.48,68.92,133782.55,2022-01-29,STANDARD
RF-8GVPN43U0ALU,CA-VA-00000262,2025-01-01,1882002.32,2657505.48,70.82,185256.38,2022-12-01,INFORMAL
RF-YB999HQL6YM1,CA-VA-00000262,2025-04-01,1886620.98,2657505.48,70.99,92373.24,2024-06-27,STANDARD
RF-WWDKH6C42UTY,CA-NC-00000263,2024-01-01,1560326.37,2162632.36,72.15,71102.5,2020-03-17,INFORMAL
RF-GBVORD25NLT8,CA-NC-00000263,2024-04-01,1576699.26,2162632.36,72.91,119741.02,2021-05-19,STANDARD
RF-C28580QUDFQW,CA-NC-00000263,2024-07-01,1616411.24,2162632.36,74.74,164822.8,2023-03-09,INFORMAL
RF-FERZZQE67RNT,CA-NC-00000263,2024-10-01,1584096.82,2162632.36,73.25,100333.52,2023-08-13,STANDARD
RF-4ISOUSTMHXNX,CA-NC-00000263,2025-01-01,1554799.22,2162632.36,71.89,168500.77,2023-07-21,INFORMAL
RF-LA1M03FQ85Y2,CA-NC-00000263,2025-04-01,1672321.89,2162632.36,77.33,77885.42,2023-10-23,STANDARD
RF-M7FIVD3N6P2N,CA-CA-00000264,2024-01-01,269362.11,1031515.52,26.11,39254.5,2020-01-29,INFORMAL
RF-HF6ELI0FC8UP,CA-CA-00000264,2024-04-01,288681.94,1031515.52,27.99,58127.79,2023-08-06,STANDARD
RF-BF7XX986TGLX,CA-CA-00000264,2024-07-01,258881.21,1031515.52,25.1,66156.86,2022-06-21,STANDARD
RF-7LUSZ7GBVKD6,CA-CA-00000264,2024-10-01,259393.8,1031515.52,25.15,34199.77,,STANDARD
RF-5DBH3OGOC3XY,CA-CA-00000264,2025-01-01,248522.71,1031515.52,24.09,55581.5,2021-04-05,STANDARD
RF-JLCG2JH16UID,CA-CA-00000264,2025-04-01,228996.66,1031515.52,22.2,31900.43,2023-12-09,INFORMAL
RF-ZJCBGUDV52T8,CA-FL-00000265,2024-01-01,400003.63,4126274.21,9.69,303975.68,2022-03-27,STANDARD
RF-7XQ4P162QBIQ,CA-FL-00000265,2024-04-01,340648.15,4126274.21,8.26,310137.57,2020-04-16,STANDARD
RF-QA7YRXE8YR4Z,CA-FL-00000265,2024-07-01,300481.12,4126274.21,7.28,208980.21,2023-03-23,STANDARD
RF-TKR7DWE6OGQ2,CA-FL-00000265,2024-10-01,302419.06,4126274.21,7.33,166584.38,2021-08-01,INFORMAL
RF-EOFY7I91URLI,CA-FL-00000265,2025-01-01,216886.66,4126274.21,5.26,275592.9,2023-08-19,INFORMAL
RF-927JW5TQBRXW,CA-FL-00000265,2025-04-01,258013.98,4126274.21,6.25,177312.5,2022-02-19,INFORMAL
RF-ZR9BFVVJKEQ2,CA-WA-00000266,2024-01-01,1321997.79,1519941.72,86.98,95002.7,2023-02-22,INFORMAL
RF-7559XSTHYUEG,CA-WA-00000266,2024-04-01,1346760.48,1519941.72,88.61,117781.56,2022-10-09,INFORMAL
RF-7YX2N5XLSLSS,CA-WA-00000266,2024-07-01,1358774.42,1519941.72,89.4,85344.98,2023-10-19,STANDARD
RF-UXMC1MD86RGI,CA-WA-00000266,2024-10-01,1364223.04,1519941.72,89.75,97009.79,2022-01-08,INFORMAL
RF-TOT5LNDS6FO8,CA-WA-00000266,2025-01-01,1361273.28,1519941.72,89.56,104152.82,2023-04-01,INFORMAL
RF-GUANIWPNOT4L,CA-WA-00000266,2025-04-01,1382553.85,1519941.72,90.96,115970.4,2024-08-07,STANDARD
RF-TMMWRHGF4912,CA-NV-00000267,2024-01-01,272655.41,627797.16,43.43,21976.95,2021-09-24,STANDARD
RF-K6KPUIQONJ8J,CA-NV-00000267,2024-04-01,290611.84,627797.16,46.29,44847.84,2022-10-08,STANDARD
RF-KVWC4NPQ4S3Q,CA-NV-00000267,2024-07-01,288899.22,627797.16,46.02,23561.63,2022-10-01,STANDARD
RF-JM0OWK694TYZ,CA-NV-00000267,2024-10-01,271472.41,627797.16,43.24,41380.75,2022-09-15,STANDARD
RF-6XU3I0WMPTET,CA-NV-00000267,2025-01-01,277134.11,627797.16,44.14,19384.21,,INFORMAL
RF-IHPIZS0I2TJ9,CA-NV-00000267,2025-04-01,281328.34,627797.16,44.81,32498.22,2023-06-10,INFORMAL
RF-HKMI6ISB1Q0Z,CA-CA-00000268,2024-01-01,545008.47,3218245.45,16.93,169401.06,2022-06-09,INFORMAL
RF-XMMJG1UMK135,CA-CA-00000268,2024-04-01,571924.0,3218245.45,17.77,245510.91,2020-12-09,STANDARD
RF-XQZ8184F6J3R,CA-CA-00000268,2024-07-01,384468.03,3218245.45,11.95,253439.75,,INFORMAL
RF-DNKESFKGEM7R,CA-CA-00000268,2024-10-01,320341.66,3218245.45,9.95,106358.33,2021-07-25,INFORMAL
RF-HWJMQJ43GRGO,CA-CA-00000268,2025-01-01,366275.51,3218245.45,11.38,235974.56,2022-07-04,STANDARD
RF-YKH022PFSOQP,CA-CA-00000268,2025-04-01,351040.85,3218245.45,10.91,227808.84,2022-08-17,STANDARD
RF-LQGZYC31XOQN,CA-TX-00000269,2024-01-01,2404368.02,3464033.32,69.41,176398.86,,STANDARD
RF-GYV3UYGMJ0F7,CA-TX-00000269,2024-04-01,2273157.37,3464033.32,65.62,181034.74,2023-06-26,STANDARD
RF-JYW8XOEVLEJR,CA-TX-00000269,2024-07-01,2392572.53,3464033.32,69.07,216153.31,2020-10-31,INFORMAL
RF-64DFWHBP05P6,CA-TX-00000269,2024-10-01,2338943.44,3464033.32,67.52,156170.87,2021-10-16,STANDARD
RF-MDBHGUXXQV4D,CA-TX-00000269,2025-01-01,2473620.14,3464033.32,71.41,157862.49,2023-03-27,INFORMAL
RF-26M74YGGI3BO,CA-TX-00000269,2025-04-01,2501668.63,3464033.32,72.22,194249.24,2023-12-28,INFORMAL
RF-D34I14Z43O92,CA-GA-00000270,2024-01-01,757919.71,2571330.0,29.48,162959.61,2020-02-20,INFORMAL
RF-T0PVWSN5SHGS,CA-GA-00000270,2024-04-01,804556.37,2571330.0,31.29,86981.39,2022-08-17,INFORMAL
RF-4Y3I4APZBTVJ,CA-GA-00000270,2024-07-01,748756.51,2571330.0,29.12,123550.05,2021-09-01,INFORMAL
RF-SQNZLYCEDYLV,CA-GA-00000270,2024-10-01,754222.62,2571330.0,29.33,89227.78,2020-12-27,STANDARD
RF-Z2RZXFU4WPTZ,CA-GA-00000270,2025-01-01,749239.37,2571330.0,29.14,96295.16,2024-04-06,INFORMAL
RF-L5X205AERUS7,CA-GA-00000270,2025-04-01,666504.45,2571330.0,25.92,164560.17,2021-09-10,STANDARD
RF-CDVEJDI102AJ,CA-CO-00000271,2024-01-01,2799494.17,4069070.35,68.8,165777.78,2022-10-22,INFORMAL
RF-VMXVSM3AC9JF,CA-CO-00000271,2024-04-01,2827770.44,4069070.35,69.49,163893.87,2022-03-07,STANDARD
RF-TFPYC42YDKUN,CA-CO-00000271,2024-07-01,2962258.6,4069070.35,72.8,202145.07,2023-11-12,STANDARD
RF-PSKD8VKMIPPY,CA-CO-00000271,2024-10-01,2813729.05,4069070.35,69.15,134159.29,2023-06-23,INFORMAL
RF-ZRJV4UAG58WO,CA-CO-00000271,2025-01-01,2956332.4,4069070.35,72.65,134438.45,2023-12-07,STANDARD
RF-MY7LWE4H71U4,CA-CO-00000271,2025-04-01,2905947.04,4069070.35,71.42,147842.98,2023-04-20,STANDARD
RF-HQVT33R5ZUWN,CA-FL-00000272,2024-01-01,635131.02,3982642.75,15.95,235917.34,,SIRS
RF-SQNPSRGF1VP0,CA-FL-00000272,2024-04-01,564419.96,3982642.75,14.17,300857.19,2023-01-25,SIRS
RF-QH4R9YTU5AHU,CA-FL-00000272,2024-07-01,534384.56,3982642.75,13.42,202094.66,2021-08-14,SIRS
RF-CM87N5F2AS5J,CA-FL-00000272,2024-10-01,514326.28,3982642.75,12.91,173639.05,2023-10-19,SIRS
RF-46PJQE5R5OX4,CA-FL-00000272,2025-01-01,392885.96,3982642.75,9.86,202846.84,,SIRS
RF-ZKW8CMD1BC7G,CA-FL-00000272,2025-04-01,332294.33,3982642.75,8.34,123591.38,2021-12-26,SIRS
RF-66CCTT18EF7G,CA-AZ-00000273,2024-01-01,255771.75,1013355.64,25.24,46007.4,2021-06-11,STANDARD
RF-HWP1PRNC06A6,CA-AZ-00000273,2024-04-01,310105.42,1013355.64,30.6,31099.8,,STANDARD
RF-XOH8CI2H2DSA,CA-AZ-00000273,2024-07-01,281157.68,1013355.64,27.75,77536.83,2022-06-20,STANDARD
RF-USIN1SS7H9MF,CA-AZ-00000273,2024-10-01,238661.29,1013355.64,23.55,77276.35,2022-01-12,STANDARD
RF-WAE4XBVNN1AT,CA-AZ-00000273,2025-01-01,236056.2,1013355.64,23.29,45952.92,2021-04-17,STANDARD
RF-JB7NWWF5BUB4,CA-AZ-00000273,2025-04-01,260442.46,1013355.64,25.7,31033.94,2024-05-14,STANDARD
RF-IS2VP3FCEJAQ,CA-NV-00000274,2024-01-01,69481.47,312959.25,22.2,16875.43,2021-08-26,STANDARD
RF-RB4DJLDOGOGN,CA-NV-00000274,2024-04-01,62265.39,312959.25,19.9,14549.18,2023-07-11,INFORMAL
RF-CXE1AH1DAUDD,CA-NV-00000274,2024-07-01,59430.76,312959.25,18.99,21559.37,,STANDARD
RF-6HDXRD8G90KK,CA-NV-00000274,2024-10-01,58116.34,312959.25,18.57,12836.03,2021-01-11,STANDARD
RF-AQOKXSCS1PCV,CA-NV-00000274,2025-01-01,53537.81,312959.25,17.11,15783.9,2023-01-07,INFORMAL
RF-27ZS2EOFRJDC,CA-NV-00000274,2025-04-01,39273.78,312959.25,12.55,13036.68,2023-03-27,INFORMAL
RF-FWWH6B32ZW7L,CA-GA-00000275,2024-01-01,984352.92,1492228.48,65.97,116900.69,2020-11-19,INFORMAL
RF-2TPL1BKITEDM,CA-GA-00000275,2024-04-01,1013301.06,1492228.48,67.91,73443.07,2020-10-04,INFORMAL
RF-6POBOZ0BNFFI,CA-GA-00000275,2024-07-01,1082168.46,1492228.48,72.52,91204.65,2020-11-01,INFORMAL
RF-LUOJ03PM5O06,CA-GA-00000275,2024-10-01,1029542.55,1492228.48,68.99,112339.71,2022-06-29,INFORMAL
RF-VJLWO766Z5IT,CA-GA-00000275,2025-01-01,1020268.1,1492228.48,68.37,118322.76,,INFORMAL
RF-SSM4OF3T9RCF,CA-GA-00000275,2025-04-01,1053887.96,1492228.48,70.63,65607.29,2023-05-31,STANDARD
RF-O8MCRKFNYOJ1,CA-AZ-00000276,2024-01-01,3308650.24,4329424.87,76.42,186367.91,2022-03-18,INFORMAL
RF-M6RJO7JSTSB2,CA-AZ-00000276,2024-04-01,3338096.13,4329424.87,77.1,157751.53,2020-08-30,INFORMAL
RF-HCTYM7ZPD6VC,CA-AZ-00000276,2024-07-01,3449558.88,4329424.87,79.68,138786.71,2023-04-28,STANDARD
RF-1CITZIXF1215,CA-AZ-00000276,2024-10-01,3259880.37,4329424.87,75.3,206147.41,2021-03-04,STANDARD
RF-SR9RBPD3O9PX,CA-AZ-00000276,2025-01-01,3381397.84,4329424.87,78.1,221370.68,,INFORMAL
RF-DUF6PVTB4N3K,CA-AZ-00000276,2025-04-01,3307796.76,4329424.87,76.4,341671.34,2022-03-23,STANDARD
RF-3KUY98OWLHXY,CA-CA-00000277,2024-01-01,2337410.27,3104620.24,75.29,195761.9,2022-11-24,INFORMAL
RF-0J9GE9URAF82,CA-CA-00000277,2024-04-01,2373174.86,3104620.24,76.44,100545.6,2022-03-24,INFORMAL
RF-S53P7A30PKCA,CA-CA-00000277,2024-07-01,2391287.69,3104620.24,77.02,174167.37,2021-10-30,INFORMAL
RF-XJ3FR40MGRQH,CA-CA-00000277,2024-10-01,2462891.41,3104620.24,79.33,232976.91,2020-11-17,STANDARD
RF-FVJGARFTAP1N,CA-CA-00000277,2025-01-01,2472638.57,3104620.24,79.64,223599.01,2023-08-18,STANDARD
RF-TRJTY3PICD0Z,CA-CA-00000277,2025-04-01,2384273.08,3104620.24,76.8,226659.57,2023-10-04,STANDARD
RF-27GDSACUGLIW,CA-VA-00000278,2024-01-01,3309877.61,4755923.91,69.59,146287.5,2022-02-23,STANDARD
RF-5OSORKZ3E7MP,CA-VA-00000278,2024-04-01,3289741.62,4755923.91,69.17,287275.02,,STANDARD
RF-TR0YYY17CV8B,CA-VA-00000278,2024-07-01,3383063.87,4755923.91,71.13,163112.1,2023-03-13,STANDARD
RF-ITD0B43SF3S4,CA-VA-00000278,2024-10-01,3395562.51,4755923.91,71.4,317424.36,2023-06-17,STANDARD
RF-J36GIOCT5OGH,CA-VA-00000278,2025-01-01,3609712.2,4755923.91,75.9,213166.16,2022-02-14,INFORMAL
RF-D2QVWYQ6DJEU,CA-VA-00000278,2025-04-01,3486503.57,4755923.91,73.31,292334.22,2022-01-05,STANDARD
RF-VCTD3HKKLDHB,CA-NC-00000279,2024-01-01,372160.11,707240.6,52.62,31811.05,2021-01-31,INFORMAL
RF-DHTFXXF3CAK5,CA-NC-00000279,2024-04-01,391816.0,707240.6,55.4,33510.7,2022-01-20,STANDARD
RF-ZZ7U6NMUV19E,CA-NC-00000279,2024-07-01,405964.97,707240.6,57.4,49721.8,2023-02-02,INFORMAL
RF-PW9AHELLA3YN,CA-NC-00000279,2024-10-01,369813.39,707240.6,52.29,53341.73,2021-04-12,INFORMAL
RF-66WS3ZM8OJ4W,CA-NC-00000279,2025-01-01,369524.04,707240.6,52.25,47390.8,2023-02-25,INFORMAL
RF-FE3JO2JWCQ9M,CA-NC-00000279,2025-04-01,412144.73,707240.6,58.28,36064.74,2023-11-17,STANDARD
RF-ONULATRO9TTQ,CA-TX-00000280,2024-01-01,2684274.67,3658399.13,73.37,193699.99,2022-05-12,STANDARD
RF-OE8ACUWLNGJX,CA-TX-00000280,2024-04-01,2775894.99,3658399.13,75.88,239441.49,2022-02-02,STANDARD
RF-PRQE8RAY6KU6,CA-TX-00000280,2024-07-01,2616551.03,3658399.13,71.52,186062.76,2023-03-23,INFORMAL
RF-7DTYKU1V0ZUO,CA-TX-00000280,2024-10-01,2776009.11,3658399.13,75.88,125338.74,2020-12-25,STANDARD
RF-SNE1Q0PUT5X8,CA-TX-00000280,2025-01-01,2808446.99,3658399.13,76.77,264798.4,2021-06-18,STANDARD
RF-ZTXRBUAZOJ98,CA-TX-00000280,2025-04-01,2855811.31,3658399.13,78.06,200408.63,2023-10-21,STANDARD
RF-K0MIMVRY1BG2,CA-OH-00000281,2024-01-01,1790755.32,3089545.12,57.96,160657.24,2022-10-02,STANDARD
RF-EI9O3RXVJWHI,CA-OH-00000281,2024-04-01,1756255.37,3089545.12,56.85,110702.45,2022-01-08,INFORMAL
RF-4LDIDF4HCYGG,CA-OH-00000281,2024-07-01,1823335.96,3089545.12,59.02,102731.56,2022-03-07,STANDARD
RF-4PP544Y54SVQ,CA-OH-00000281,2024-10-01,1782365.66,3089545.12,57.69,165519.87,2022-12-06,INFORMAL
RF-149YVFB6HVLR,CA-OH-00000281,2025-01-01,1817304.34,3089545.12,58.82,103469.02,2022-01-23,INFORMAL
RF-G3C8OUNLNLBW,CA-OH-00000281,2025-04-01,1802425.96,3089545.12,58.34,110092.04,2021-08-08,STANDARD
RF-AXPEQ2N6V9TN,CA-CO-00000282,2024-01-01,571833.43,2433668.59,23.5,100345.54,2020-09-23,INFORMAL
RF-O6DO3ODGUNK3,CA-CO-00000282,2024-04-01,505160.46,2433668.59,20.76,187178.74,2022-02-10,INFORMAL
RF-L66N4JC5RQ4Z,CA-CO-00000282,2024-07-01,488350.82,2433668.59,20.07,87412.58,2022-04-09,STANDARD
RF-15PGNHH96GUU,CA-CO-00000282,2024-10-01,407303.71,2433668.59,16.74,147656.81,2021-02-19,STANDARD
RF-SM2N7RTQFK5A,CA-CO-00000282,2025-01-01,422474.52,2433668.59,17.36,78606.82,,INFORMAL
RF-0N9K8E12XGFE,CA-CO-00000282,2025-04-01,404811.15,2433668.59,16.63,120084.58,2022-09-17,STANDARD
RF-NIBSGY5VG6Y1,CA-CO-00000283,2024-01-01,233937.85,644485.4,36.3,44149.22,2020-09-23,STANDARD
RF-J11GE6OGE7OU,CA-CO-00000283,2024-04-01,251752.82,644485.4,39.06,51378.9,2021-11-18,INFORMAL
